Index 	 distance 	 confWeight 	 uniFreq 	 bkwdFreq 	 fwdFreq 	 Output 	 Predicted
8770 	0.333333333333 	0.144905885868 	0.0 	0.000632511068944 	0.000985221674877 	1.0 	 0.0
8778 	1.0 	0.00179265013445 	0.00179035001343 	0.0 	0.000985221674877 	1.0 	 0.0
8847 	0.333333333333 	0.071706005378 	0.00179035001343 	0.00189753320683 	0.00197044334975 	1.0 	 0.0
8850 	0.666666666667 	0.347774126083 	0.0012532450094 	0.000632511068944 	0.000985221674877 	1.0 	 0.0
8868 	0.333333333333 	0.144905885868 	0.000716140005371 	0.000632511068944 	0.000985221674877 	1.0 	 0.0
8871 	0.333333333333 	0.071706005378 	0.00384925252887 	0.00948766603416 	0.0246305418719 	1.0 	 0.0
8876 	0.666666666667 	0.182850313714 	0.0135171426014 	0.0942441492726 	0.000985221674877 	1.0 	 0.0
8879 	0.333333333333 	0.071706005378 	0.00179035001343 	0.00189753320683 	0.000985221674877 	1.0 	 0.0
8892 	0.333333333333 	0.274275470571 	0.00492346253693 	0.0271979759646 	0.000985221674877 	1.0 	 0.0
8895 	0.666666666667 	0.0926202569465 	0.000268552502014 	0.00189753320683 	0.00197044334975 	1.0 	 0.0
8928 	0.666666666667 	0.182850313714 	0.0135171426014 	0.0942441492726 	0.000985221674877 	1.0 	 0.0
8929 	0.666666666667 	0.0926202569465 	0.000268552502014 	0.000632511068944 	0.00197044334975 	1.0 	 0.0
8950 	0.333333333333 	0.274275470571 	0.000716140005371 	0.00379506641366 	0.0 	1.0 	 0.0
8971 	0.333333333333 	0.185240513893 	0.000984692507385 	0.00632511068944 	0.00197044334975 	1.0 	 0.0
9041 	0.333333333333 	0.274275470571 	0.00268552502014 	0.00506008855155 	0.00492610837438 	1.0 	 0.0
9056 	0.333333333333 	0.0594562294592 	0.000268552502014 	0.00253004427577 	0.000985221674877 	1.0 	 0.0
9069 	0.333333333333 	0.144905885868 	0.0 	0.000632511068944 	0.0 	1.0 	 0.0
9128 	0.333333333333 	0.071706005378 	0.00384925252887 	0.0 	0.00197044334975 	1.0 	 0.0
9132 	0.666666666667 	0.0926202569465 	0.000268552502014 	0.00189753320683 	0.000985221674877 	1.0 	 0.0
9184 	0.666666666667 	0.17747236331 	0.000805657506042 	0.000632511068944 	0.0 	1.0 	 0.0
9213 	0.333333333333 	0.071706005378 	0.00179035001343 	0.000632511068944 	0.00295566502463 	1.0 	 0.0
9216 	0.666666666667 	0.0926202569465 	0.000268552502014 	0.00189753320683 	0.0 	1.0 	 0.0
9241 	0.333333333333 	0.071706005378 	0.00179035001343 	0.00442757748261 	0.000985221674877 	1.0 	 0.0
9258 	1.0 	0.21213026591 	0.0 	0.000632511068944 	0.0 	1.0 	 0.0
9283 	0.666666666667 	0.0552733791455 	8.95175006714e-05 	0.000632511068944 	0.000985221674877 	1.0 	 0.0
9353 	0.333333333333 	0.144905885868 	0.00367021752753 	0.000632511068944 	0.0 	1.0 	 0.0
9372 	0.333333333333 	0.274275470571 	0.000447587503357 	0.00253004427577 	0.000985221674877 	1.0 	 0.0
9434 	0.333333333333 	0.274275470571 	0.000447587503357 	0.00253004427577 	0.000985221674877 	1.0 	 0.0
9448 	0.333333333333 	0.274275470571 	0.000716140005371 	0.00379506641366 	0.00295566502463 	1.0 	 0.0
9471 	0.333333333333 	0.185240513893 	0.000537105004028 	0.00316255534472 	0.000985221674877 	1.0 	 0.0
9514 	0.333333333333 	0.185240513893 	0.0103840300779 	0.0170777988615 	0.00295566502463 	1.0 	 0.0
9541 	0.333333333333 	0.185240513893 	0.0103840300779 	0.0170777988615 	0.00591133004926 	1.0 	 0.0
9558 	0.333333333333 	0.071706005378 	0.00384925252887 	0.000632511068944 	0.00197044334975 	1.0 	 0.0
9580 	0.333333333333 	0.071706005378 	0.00384925252887 	0.000632511068944 	0.000985221674877 	1.0 	 0.0
9633 	0.333333333333 	0.185240513893 	0.000537105004028 	0.00316255534472 	0.000985221674877 	1.0 	 0.0
9656 	0.333333333333 	0.0693158051987 	0.000179035001343 	0.000632511068944 	0.00295566502463 	1.0 	 0.0
9675 	0.333333333333 	0.185240513893 	0.0103840300779 	0.0170777988615 	0.00295566502463 	1.0 	 0.0
9747 	0.666666666667 	0.347774126083 	0.000268552502014 	0.00126502213789 	0.00295566502463 	1.0 	 0.0
9757 	0.666666666667 	0.00388407529131 	0.000537105004028 	0.00316255534472 	0.00492610837438 	1.0 	 0.0
9758 	0.333333333333 	0.071706005378 	0.00384925252887 	0.00316255534472 	0.00197044334975 	1.0 	 0.0
9822 	0.333333333333 	0.071706005378 	0.000537105004028 	0.000632511068944 	0.00197044334975 	1.0 	 0.0
9854 	0.333333333333 	0.0693158051987 	0.000179035001343 	0.00126502213789 	0.00295566502463 	1.0 	 0.0
9877 	0.333333333333 	0.071706005378 	0.00179035001343 	0.00442757748261 	0.000985221674877 	1.0 	 0.0
9885 	1.0 	0.67373767553 	0.000358070002686 	0.000632511068944 	0.000985221674877 	1.0 	 0.0
9889 	0.666666666667 	0.347774126083 	0.000179035001343 	0.000632511068944 	0.00197044334975 	1.0 	 0.0
9941 	0.333333333333 	0.185240513893 	0.000537105004028 	0.00316255534472 	0.00197044334975 	1.0 	 0.0
10009 	0.333333333333 	0.274275470571 	0.00492346253693 	0.0271979759646 	0.0137931034483 	1.0 	 0.0
10013 	0.666666666667 	0.347774126083 	0.000358070002686 	0.00189753320683 	0.00394088669951 	1.0 	 0.0
10064 	0.333333333333 	0.144905885868 	0.0025064900188 	0.000632511068944 	0.0 	1.0 	 0.0
10173 	0.666666666667 	0.347774126083 	0.00805657506042 	0.00126502213789 	0.000985221674877 	1.0 	 0.0
10184 	0.333333333333 	0.274275470571 	0.00268552502014 	0.00506008855155 	0.000985221674877 	1.0 	 0.0
10198 	0.666666666667 	0.035853002689 	0.00152179751141 	0.00253004427577 	0.00492610837438 	1.0 	 0.0
10211 	0.666666666667 	0.035853002689 	0.00152179751141 	0.00253004427577 	0.00492610837438 	1.0 	 0.0
10243 	0.333333333333 	0.0675231550642 	0.000358070002686 	0.000632511068944 	0.000985221674877 	1.0 	 0.0
10274 	0.333333333333 	0.071706005378 	0.00134276251007 	0.000632511068944 	0.000985221674877 	1.0 	 0.0
10318 	0.333333333333 	0.354944726621 	0.30265866977 	0.00189753320683 	1.0 	1.0 	 0.0
10376 	0.333333333333 	0.274275470571 	0.00492346253693 	0.0271979759646 	0.0137931034483 	1.0 	 0.0
10421 	1.0 	0.0 	0.00304359502283 	0.00126502213789 	0.00295566502463 	1.0 	 0.0
10450 	0.333333333333 	0.0675231550642 	0.000984692507385 	0.00253004427577 	0.000985221674877 	1.0 	 0.0
10493 	0.333333333333 	0.274275470571 	0.00492346253693 	0.0271979759646 	0.0137931034483 	1.0 	 0.0
10502 	0.333333333333 	0.051986853899 	0.00546056754095 	0.00632511068944 	0.0 	1.0 	 0.0
10540 	0.333333333333 	0.274275470571 	0.00492346253693 	0.0271979759646 	0.00197044334975 	1.0 	 0.0
10543 	0.666666666667 	0.182850313714 	0.00134276251007 	0.00442757748261 	0.0 	1.0 	 0.0
10614 	0.666666666667 	0.20346579026 	0.000447587503357 	0.00316255534472 	0.0 	1.0 	 0.0
10645 	0.666666666667 	0.0926202569465 	0.0 	0.000632511068944 	0.0 	1.0 	 0.0
10677 	0.666666666667 	0.347774126083 	0.000358070002686 	0.00126502213789 	0.000985221674877 	1.0 	 0.0
10683 	0.666666666667 	0.035853002689 	0.0012532450094 	0.00885515496521 	0.0 	1.0 	 0.0
10758 	0.333333333333 	0.274275470571 	0.00608719004565 	0.0 	0.0128078817734 	1.0 	 0.0
10814 	0.333333333333 	0.0522856289214 	0.000358070002686 	0.00126502213789 	0.00197044334975 	1.0 	 0.0
10980 	0.333333333333 	0.0522856289214 	0.000358070002686 	0.00189753320683 	0.000985221674877 	1.0 	 0.0
11055 	0.666666666667 	0.0 	0.000268552502014 	0.0 	0.000985221674877 	1.0 	 0.0
11073 	1.0 	0.0 	0.0 	0.000632511068944 	0.0 	1.0 	 0.0
11084 	0.333333333333 	0.274275470571 	0.00492346253693 	0.0 	0.0137931034483 	1.0 	 0.0
11109 	0.333333333333 	0.274275470571 	0.00492346253693 	0.0 	0.0 	1.0 	 0.0
11158 	0.333333333333 	0.0522856289214 	0.000358070002686 	0.0 	0.0 	1.0 	 0.0
11205 	0.333333333333 	0.0522856289214 	0.000358070002686 	0.00126502213789 	0.000985221674877 	1.0 	 0.0
11244 	0.333333333333 	0.0630415297281 	0.0 	0.000632511068944 	0.000985221674877 	1.0 	 0.0
11256 	0.666666666667 	0.0 	0.000268552502014 	0.0 	0.000985221674877 	1.0 	 0.0
11276 	0.666666666667 	0.0 	0.000268552502014 	0.0 	0.000985221674877 	1.0 	 0.0
11329 	1.0 	0.522856289214 	0.0 	0.000632511068944 	0.000985221674877 	1.0 	 0.0
11464 	0.333333333333 	0.0522856289214 	0.0 	0.0 	0.000985221674877 	1.0 	 0.0
11487 	0.333333333333 	0.051986853899 	0.00590815504431 	0.00316255534472 	0.0 	1.0 	 0.0
11536 	0.333333333333 	0.0119510008963 	0.000268552502014 	0.00126502213789 	0.00197044334975 	1.0 	 0.0
11557 	0.333333333333 	0.0693158051987 	0.000805657506042 	0.00126502213789 	0.0 	1.0 	 0.0
11567 	0.666666666667 	0.126381834479 	0.00456539253424 	0.0 	0.023645320197 	1.0 	 0.0
11570 	1.0 	0.351359426352 	0.000447587503357 	0.00126502213789 	0.00197044334975 	1.0 	 0.0
11572 	0.666666666667 	0.126381834479 	0.00456539253424 	0.00506008855155 	0.00197044334975 	1.0 	 0.0
11686 	0.333333333333 	0.051986853899 	0.00590815504431 	0.0 	0.0 	1.0 	 0.0
11751 	0.333333333333 	0.274275470571 	0.0191567451437 	0.0101201771031 	0.0 	1.0 	 0.0
11758 	0.666666666667 	0.314610098596 	0.00760898755707 	0.0 	0.0 	1.0 	 0.0
11764 	0.333333333333 	0.0594562294592 	0.0643630829827 	0.0 	0.000985221674877 	1.0 	 0.0
11799 	0.333333333333 	0.0119510008963 	0.000268552502014 	0.00126502213789 	0.00197044334975 	1.0 	 0.0
11820 	0.333333333333 	0.0693158051987 	0.000805657506042 	0.00126502213789 	0.0 	1.0 	 0.0
11830 	0.666666666667 	0.126381834479 	0.00456539253424 	0.0 	0.023645320197 	1.0 	 0.0
11833 	1.0 	0.351359426352 	0.000447587503357 	0.00126502213789 	0.00197044334975 	1.0 	 0.0
11835 	0.666666666667 	0.126381834479 	0.00456539253424 	0.00506008855155 	0.00197044334975 	1.0 	 0.0
11862 	1.0 	0.0 	0.0257810401934 	0.0284629981025 	0.0 	1.0 	 0.0
11871 	0.333333333333 	0.185240513893 	0.00456539253424 	0.0 	0.023645320197 	1.0 	 0.0
11884 	0.666666666667 	0.0107559008067 	0.00232745501746 	0.00506008855155 	0.0 	1.0 	 0.0
11916 	0.666666666667 	0.347774126083 	0.00823561006177 	0.00316255534472 	0.00197044334975 	1.0 	 0.0
11922 	0.333333333333 	0.0209142515686 	8.95175006714e-05 	0.000632511068944 	0.00197044334975 	1.0 	 0.0
11960 	1.0 	0.266507319988 	8.95175006714e-05 	0.000632511068944 	0.000985221674877 	1.0 	 0.0
11962 	1.0 	0.0 	8.95175006714e-05 	0.0 	0.00197044334975 	1.0 	 0.0
11979 	1.0 	0.0 	0.0006266225047 	0.0 	0.0 	1.0 	 0.0
11981 	1.0 	0.0191216014341 	8.95175006714e-05 	0.0 	0.00197044334975 	1.0 	 0.0
12142 	0.333333333333 	0.051986853899 	0.00590815504431 	0.0 	0.0 	1.0 	 0.0
12177 	1.0 	0.0516880788766 	0.000358070002686 	0.00126502213789 	0.000985221674877 	1.0 	 0.0
12192 	0.666666666667 	0.347774126083 	0.00170083251276 	0.000632511068944 	0.00492610837438 	1.0 	 0.0
12219 	1.0 	0.596653719749 	0.0 	0.0 	0.000985221674877 	1.0 	 0.0
12274 	0.333333333333 	0.0693158051987 	8.95175006714e-05 	0.0 	0.000985221674877 	1.0 	 0.0
12302 	0.666666666667 	0.182850313714 	0.00179035001343 	0.000632511068944 	0.000985221674877 	1.0 	 0.0
12321 	0.666666666667 	0.182850313714 	0.00179035001343 	0.00379506641366 	0.000985221674877 	1.0 	 0.0
12354 	0.666666666667 	0.182850313714 	0.00179035001343 	0.00379506641366 	0.000985221674877 	1.0 	 0.0
12370 	1.0 	0.0316701523753 	0.0 	0.000632511068944 	0.000985221674877 	1.0 	 0.0
12393 	1.0 	0.328054974604 	0.0448482678364 	0.0 	0.0167487684729 	1.0 	 0.0
12405 	0.333333333333 	0.0675231550642 	8.95175006714e-05 	0.0 	0.000985221674877 	1.0 	 0.0
12416 	0.333333333333 	0.0337615775321 	8.95175006714e-05 	0.000632511068944 	0.0 	1.0 	 0.0
12430 	0.333333333333 	0.0522856289214 	0.000179035001343 	0.00126502213789 	0.0 	1.0 	 0.0
12468 	0.333333333333 	0.0337615775321 	8.95175006714e-05 	0.000632511068944 	0.0 	1.0 	 0.0
12482 	0.333333333333 	0.0522856289214 	0.000179035001343 	0.00126502213789 	0.0 	1.0 	 0.0
12495 	0.666666666667 	0.347774126083 	0.00823561006177 	0.000632511068944 	0.000985221674877 	1.0 	 0.0
12533 	0.333333333333 	0.051986853899 	0.000268552502014 	0.0 	0.000985221674877 	1.0 	 0.0
12614 	0.333333333333 	0.0693158051987 	8.95175006714e-05 	0.0 	0.000985221674877 	1.0 	 0.0
12626 	0.333333333333 	0.0594562294592 	0.0 	0.000632511068944 	0.0 	1.0 	 0.0
12644 	0.333333333333 	0.0675231550642 	0.0 	0.0 	0.000985221674877 	1.0 	 0.0
12686 	0.333333333333 	0.110546758291 	0.000179035001343 	0.00126502213789 	0.000985221674877 	1.0 	 0.0
12759 	0.666666666667 	0.182850313714 	0.00196938501477 	0.0 	0.0 	1.0 	 0.0
12803 	0.333333333333 	0.274275470571 	0.0214842001611 	0.0322580645161 	0.0 	1.0 	 0.0
12822 	0.333333333333 	0.274275470571 	0.000805657506042 	0.00126502213789 	0.000985221674877 	1.0 	 0.0
12830 	0.333333333333 	0.0594562294592 	0.00868319756512 	0.00253004427577 	0.00295566502463 	1.0 	 0.0
12848 	0.333333333333 	0.274275470571 	0.0043863575329 	0.00253004427577 	0.0 	1.0 	 0.0
12882 	0.666666666667 	0.126381834479 	0.00456539253424 	0.00695762175838 	0.00591133004926 	1.0 	 0.0
12888 	0.333333333333 	0.274275470571 	0.019872885149 	0.00189753320683 	0.0532019704433 	1.0 	 0.0
12927 	0.333333333333 	0.0693158051987 	0.000805657506042 	0.00506008855155 	0.0 	1.0 	 0.0
12961 	1.0 	0.0 	0.0006266225047 	0.0 	0.00197044334975 	1.0 	 0.0
12975 	0.666666666667 	0.0926202569465 	0.000268552502014 	0.00253004427577 	0.0 	1.0 	 0.0
13009 	0.666666666667 	0.17747236331 	0.00367021752753 	0.0 	0.0167487684729 	1.0 	 0.0
13021 	0.666666666667 	0.347774126083 	0.00546056754095 	0.00822264389627 	0.00197044334975 	1.0 	 0.0
13027 	0.333333333333 	0.274275470571 	0.019872885149 	0.00189753320683 	0.000985221674877 	1.0 	 0.0
13053 	0.333333333333 	0.274275470571 	0.0214842001611 	0.0183428209994 	0.0 	1.0 	 0.0
13068 	0.333333333333 	0.274275470571 	0.00832512756244 	0.00126502213789 	0.0226600985222 	1.0 	 0.0
13081 	0.666666666667 	0.182850313714 	0.0006266225047 	0.0 	0.0 	1.0 	 0.0
13090 	0.333333333333 	0.274275470571 	0.0018798675141 	0.0 	0.00788177339901 	1.0 	 0.0
13124 	0.333333333333 	0.0409321780699 	0.000179035001343 	0.000632511068944 	0.000985221674877 	1.0 	 0.0
13166 	0.333333333333 	0.0693158051987 	0.0 	0.0 	0.000985221674877 	1.0 	 0.0
13180 	0.333333333333 	0.0693158051987 	0.0 	0.000632511068944 	0.000985221674877 	1.0 	 0.0
13210 	0.666666666667 	0.182850313714 	0.00196938501477 	0.0 	0.0 	1.0 	 0.0
13211 	0.666666666667 	0.182850313714 	0.00196938501477 	0.000632511068944 	0.00197044334975 	1.0 	 0.0
13226 	0.666666666667 	0.126381834479 	0.00456539253424 	0.00253004427577 	0.00197044334975 	1.0 	 0.0
13235 	0.333333333333 	0.0337615775321 	0.000179035001343 	0.00126502213789 	0.0 	1.0 	 0.0
13263 	0.333333333333 	0.185240513893 	0.00456539253424 	0.00632511068944 	0.023645320197 	1.0 	 0.0
13267 	0.333333333333 	0.185240513893 	0.0 	0.000632511068944 	0.000985221674877 	1.0 	 0.0
13292 	0.333333333333 	0.185240513893 	0.00456539253424 	0.00695762175838 	0.00591133004926 	1.0 	 0.0
13385 	0.666666666667 	0.0630415297281 	0.0 	0.0 	0.000985221674877 	1.0 	 0.0
13392 	1.0 	0.0 	0.0257810401934 	0.0284629981025 	0.00197044334975 	1.0 	 0.0
13419 	0.333333333333 	0.00298775022408 	8.95175006714e-05 	0.000632511068944 	0.0 	1.0 	 0.0
13453 	0.666666666667 	0.0484015536301 	0.0 	0.0 	0.0 	1.0 	 0.0
13489 	0.333333333333 	0.144905885868 	0.00760898755707 	0.0411132194813 	0.00689655172414 	1.0 	 0.0
13517 	1.0 	0.0516880788766 	0.00259600751947 	0.000632511068944 	0.00394088669951 	1.0 	 0.0
13519 	0.333333333333 	0.185240513893 	0.00456539253424 	0.00632511068944 	0.023645320197 	1.0 	 0.0
13551 	0.666666666667 	0.0107559008067 	0.00232745501746 	0.00506008855155 	0.00689655172414 	1.0 	 0.0
13562 	0.333333333333 	0.185240513893 	0.00456539253424 	0.00126502213789 	0.023645320197 	1.0 	 0.0
13566 	0.333333333333 	0.185240513893 	0.00456539253424 	0.00695762175838 	0.0 	1.0 	 0.0
13660 	0.666666666667 	0.0107559008067 	0.00232745501746 	0.00506008855155 	0.00689655172414 	1.0 	 0.0
13814 	1.0 	0.0 	0.0257810401934 	0.0284629981025 	0.00197044334975 	1.0 	 0.0
13853 	0.333333333333 	0.274275470571 	0.00725091755438 	0.000632511068944 	0.000985221674877 	1.0 	 0.0
13878 	0.666666666667 	0.182850313714 	0.00179035001343 	0.0 	0.00295566502463 	1.0 	 0.0
13926 	0.333333333333 	0.185240513893 	0.00456539253424 	0.00695762175838 	0.00591133004926 	1.0 	 0.0
13932 	0.666666666667 	0.347774126083 	0.00546056754095 	0.00885515496521 	0.000985221674877 	1.0 	 0.0
13936 	0.333333333333 	0.185240513893 	0.00456539253424 	0.00632511068944 	0.023645320197 	1.0 	 0.0
13952 	0.333333333333 	0.185240513893 	8.95175006714e-05 	0.000632511068944 	0.000985221674877 	1.0 	 0.0
13963 	0.666666666667 	0.0107559008067 	0.00232745501746 	0.00506008855155 	0.00689655172414 	1.0 	 0.0
14001 	1.0 	0.0 	0.0257810401934 	0.0196078431373 	0.0226600985222 	1.0 	 0.0
14029 	0.333333333333 	0.071706005378 	0.00116372750873 	0.00442757748261 	0.0128078817734 	1.0 	 0.0
14045 	0.666666666667 	0.182850313714 	0.00196938501477 	0.000632511068944 	0.00197044334975 	1.0 	 0.0
14089 	0.333333333333 	0.110546758291 	0.00725091755438 	0.0512333965844 	0.0 	1.0 	 0.0
14095 	1.0 	0.209740065731 	0.000805657506042 	0.0 	0.00591133004926 	1.0 	 0.0
14166 	0.333333333333 	0.185240513893 	8.95175006714e-05 	0.0 	0.000985221674877 	1.0 	 0.0
14172 	0.333333333333 	0.110546758291 	0.00725091755438 	0.0512333965844 	0.00197044334975 	1.0 	 0.0
14200 	0.333333333333 	0.274275470571 	0.0214842001611 	0.0322580645161 	0.00295566502463 	1.0 	 0.0
14213 	0.666666666667 	0.0107559008067 	0.00232745501746 	0.00506008855155 	0.00689655172414 	1.0 	 0.0
14224 	0.666666666667 	0.249775918733 	0.000268552502014 	0.00253004427577 	0.00197044334975 	1.0 	 0.0
14226 	0.333333333333 	0.185240513893 	0.00456539253424 	0.00126502213789 	0.023645320197 	1.0 	 0.0
14283 	0.333333333333 	0.185240513893 	0.00456539253424 	0.00189753320683 	0.00788177339901 	1.0 	 0.0
14358 	0.333333333333 	0.0693158051987 	0.000805657506042 	0.00506008855155 	0.000985221674877 	1.0 	 0.0
14368 	0.333333333333 	0.185240513893 	0.00456539253424 	0.00253004427577 	0.00788177339901 	1.0 	 0.0
14390 	0.333333333333 	0.185240513893 	0.00456539253424 	0.00506008855155 	0.00197044334975 	1.0 	 0.0
14402 	0.333333333333 	0.0654317299074 	0.0025064900188 	0.0120177103099 	0.0118226600985 	1.0 	 0.0
14450 	1.0 	0.0 	8.95175006714e-05 	0.0 	0.00197044334975 	1.0 	 0.0
14467 	1.0 	0.0 	0.0006266225047 	0.0 	0.0 	1.0 	 0.0
14469 	1.0 	0.0191216014341 	8.95175006714e-05 	0.0 	0.00197044334975 	1.0 	 0.0
14484 	0.333333333333 	0.0035853002689 	0.000895175006714 	0.00253004427577 	0.000985221674877 	1.0 	 0.0
14502 	0.333333333333 	0.185240513893 	8.95175006714e-05 	0.00126502213789 	0.000985221674877 	1.0 	 0.0
14504 	0.333333333333 	0.185240513893 	0.00456539253424 	0.00695762175838 	0.000985221674877 	1.0 	 0.0
14526 	0.333333333333 	0.0693158051987 	0.0 	0.0 	0.000985221674877 	1.0 	 0.0
14566 	1.0 	0.0516880788766 	0.000716140005371 	0.00189753320683 	0.000985221674877 	1.0 	 0.0
14595 	0.333333333333 	0.185240513893 	0.00456539253424 	0.0 	0.023645320197 	1.0 	 0.0
14603 	0.333333333333 	0.144905885868 	0.00778802255841 	0.00822264389627 	0.00197044334975 	1.0 	 0.0
14625 	0.666666666667 	0.347774126083 	0.00823561006177 	0.0 	0.0 	1.0 	 0.0
14640 	0.333333333333 	0.144905885868 	0.00411780503088 	0.0 	0.000985221674877 	1.0 	 0.0
14675 	0.333333333333 	0.0209142515686 	0.000179035001343 	0.000632511068944 	0.000985221674877 	1.0 	 0.0
14681 	0.333333333333 	0.0209142515686 	8.95175006714e-05 	0.000632511068944 	0.000985221674877 	1.0 	 0.0
14701 	0.333333333333 	0.0209142515686 	0.000268552502014 	0.000632511068944 	0.00295566502463 	1.0 	 0.0
14704 	0.333333333333 	0.0209142515686 	0.000268552502014 	0.000632511068944 	0.000985221674877 	1.0 	 0.0
14734 	0.333333333333 	0.0209142515686 	0.000179035001343 	0.00126502213789 	0.00197044334975 	1.0 	 0.0
14737 	1.0 	0.173887063042 	0.0006266225047 	0.00189753320683 	0.000985221674877 	1.0 	 0.0
14762 	0.666666666667 	0.17747236331 	0.00367021752753 	0.00316255534472 	0.00197044334975 	1.0 	 0.0
14795 	1.0 	0.0 	0.0006266225047 	0.0 	0.00197044334975 	1.0 	 0.0
14827 	0.333333333333 	0.110546758291 	0.0 	0.000632511068944 	0.000985221674877 	1.0 	 0.0
14844 	0.333333333333 	0.0209142515686 	0.000179035001343 	0.00126502213789 	0.00197044334975 	1.0 	 0.0
14849 	0.666666666667 	0.035853002689 	0.012532450094 	0.0177103099304 	0.0896551724138 	1.0 	 0.0
14866 	0.333333333333 	0.0693158051987 	0.0 	0.000632511068944 	0.000985221674877 	1.0 	 0.0
14890 	0.666666666667 	0.347774126083 	0.00823561006177 	0.00885515496521 	0.00197044334975 	1.0 	 0.0
14940 	0.333333333333 	0.185240513893 	0.00456539253424 	0.00506008855155 	0.00788177339901 	1.0 	 0.0
14979 	0.333333333333 	0.185240513893 	0.00456539253424 	0.00189753320683 	0.00788177339901 	1.0 	 0.0
14999 	0.333333333333 	0.185240513893 	0.000179035001343 	0.0 	0.0 	1.0 	 0.0
15009 	0.333333333333 	0.185240513893 	8.95175006714e-05 	0.00126502213789 	0.0 	1.0 	 0.0
15047 	0.333333333333 	0.0693158051987 	0.000805657506042 	0.00506008855155 	0.0 	1.0 	 0.0
15126 	0.666666666667 	0.347774126083 	0.0 	0.000632511068944 	0.0 	1.0 	 0.0
15145 	0.333333333333 	0.185240513893 	0.00456539253424 	0.00506008855155 	0.00788177339901 	1.0 	 0.0
15179 	0.333333333333 	0.0693158051987 	0.000537105004028 	0.00442757748261 	0.00197044334975 	1.0 	 0.0
15188 	0.333333333333 	0.185240513893 	0.00456539253424 	0.00695762175838 	0.00591133004926 	1.0 	 0.0
15202 	0.333333333333 	0.185240513893 	0.000716140005371 	0.000632511068944 	0.000985221674877 	1.0 	 0.0
15283 	0.333333333333 	0.274275470571 	0.000805657506042 	0.00126502213789 	0.000985221674877 	1.0 	 0.0
15315 	0.333333333333 	0.0409321780699 	0.00886223256647 	0.00316255534472 	0.0 	1.0 	 0.0
15341 	0.333333333333 	0.0594562294592 	0.00868319756512 	0.0 	0.00197044334975 	1.0 	 0.0
15380 	0.333333333333 	0.110546758291 	0.00725091755438 	0.0512333965844 	0.00197044334975 	1.0 	 0.0
15405 	0.333333333333 	0.0594562294592 	0.00868319756512 	0.00253004427577 	0.00295566502463 	1.0 	 0.0
15475 	0.333333333333 	0.110546758291 	0.0 	0.000632511068944 	0.000985221674877 	1.0 	 0.0
15481 	0.333333333333 	0.185240513893 	0.00456539253424 	0.00632511068944 	0.023645320197 	1.0 	 0.0
15485 	0.333333333333 	0.0209142515686 	0.000268552502014 	0.000632511068944 	0.00295566502463 	1.0 	 0.0
15488 	0.333333333333 	0.185240513893 	0.00456539253424 	0.000632511068944 	0.023645320197 	1.0 	 0.0
15528 	1.0 	0.266507319988 	0.000537105004028 	0.00189753320683 	0.00591133004926 	1.0 	 0.0
15530 	0.333333333333 	0.185240513893 	0.00456539253424 	0.00189753320683 	0.023645320197 	1.0 	 0.0
15572 	0.666666666667 	0.347774126083 	0.000805657506042 	0.000632511068944 	0.000985221674877 	1.0 	 0.0
15579 	0.666666666667 	0.347774126083 	0.00116372750873 	0.000632511068944 	0.00394088669951 	1.0 	 0.0
15582 	0.333333333333 	0.185240513893 	0.00456539253424 	0.00695762175838 	0.000985221674877 	1.0 	 0.0
15592 	0.666666666667 	0.0 	8.95175006714e-05 	0.000632511068944 	0.000985221674877 	1.0 	 0.0
15621 	0.666666666667 	0.0122497759187 	0.0 	0.000632511068944 	0.000985221674877 	1.0 	 0.0
15659 	0.333333333333 	0.110546758291 	0.00725091755438 	0.0512333965844 	0.000985221674877 	1.0 	 0.0
15667 	0.666666666667 	0.347774126083 	0.00823561006177 	0.000632511068944 	0.0 	1.0 	 0.0
15708 	0.666666666667 	0.347774126083 	0.00823561006177 	0.00189753320683 	0.00295566502463 	1.0 	 0.0
15717 	0.333333333333 	0.110546758291 	0.00725091755438 	0.0512333965844 	0.0 	1.0 	 0.0
15724 	0.666666666667 	0.17747236331 	0.00367021752753 	0.0 	0.0 	1.0 	 0.0
15754 	1.0 	0.0 	0.0 	0.000632511068944 	0.000985221674877 	1.0 	 0.0
15816 	0.333333333333 	0.110546758291 	0.00725091755438 	0.0512333965844 	0.000985221674877 	1.0 	 0.0
15838 	0.666666666667 	0.182850313714 	0.00179035001343 	0.00379506641366 	0.00295566502463 	1.0 	 0.0
15858 	0.333333333333 	0.144905885868 	0.193894906454 	0.000632511068944 	0.00886699507389 	1.0 	 0.0
16013 	0.333333333333 	0.144905885868 	0.00555008504163 	0.000632511068944 	0.0 	1.0 	 0.0
16054 	1.0 	0.266507319988 	0.000537105004028 	0.00189753320683 	0.00591133004926 	1.0 	 0.0
16056 	0.333333333333 	0.185240513893 	0.00456539253424 	0.00189753320683 	0.023645320197 	1.0 	 0.0
16079 	0.333333333333 	0.0209142515686 	0.000268552502014 	0.000632511068944 	0.00295566502463 	1.0 	 0.0
16131 	0.333333333333 	0.144905885868 	0.00170083251276 	0.00253004427577 	0.00197044334975 	1.0 	 0.0
16184 	0.666666666667 	0.0926202569465 	0.000268552502014 	0.00253004427577 	0.000985221674877 	1.0 	 0.0
